1034324,"The Mighty Macs",6.5
1705126,"Nesting",5.8
3481000,"Chocolate City",3.9
1314652,"Hanyo",6.5
0105577,"This Is My Life",6.0
0161023,"Tumbleweeds",6.7
0822389,"Kenny",7.3
0293509,"The Piano Player",4.6
1797348,"7 días en La Habana",6.1
0107211,"Indecent Proposal",5.8
1298540,"Berlin '36",6.4
0251094,"Te jing xin ren lei 2",5.1
2352394,"Hai-Alarm am Müggelsee",6.0
0779722,"Amnesia: The James Brighton Enigma",6.3
2924442,"The Pact II",4.4
1729226,"Teddy Bear",7.2
1869716,"The East",6.9
1817771,"Freaks of Nature",5.8
0865560,"Now & Later",5.2
0107096,"Heaven & Earth",6.8
1742650,"I Don't Know How She Does It",4.8
0388125,"In Her Shoes",6.5
0109303,"Blown Away",6.2
0170691,"Tigerland",7.0
0816539,"Jack Brooks: Monster Slayer",6.0
0284674,"Pauly Shore Is Dead",4.6
0191177,"Dischord",5.2
0120187,"Spoiler",4.4
0940657,"Arthur et la vengeance de Maltazard",5.3
0418647,"Dreamer: Inspired by a True Story",6.9
3094236,"Helicopter Mom",6.8
0119746,"The Myth of Fingerprints",6.1
0327733,"La regina degli uomini pesce",3.3
1756427,"Blubberella",2.5
1964773,"Hide Your Smiling Faces",6.0
0114432,"The Shooter",5.0
1445208,"The Letters",5.1
0810823,"The Deaths of Ian Stone",5.6
1222329,"Wild Cherry",4.1
1680114,"Snowtown",6.6
0368975,"Sleepover",5.3
1234541,"The Butterfly Effect 3: Revelations",5.6
0350261,"An Unfinished Life",7.0
1057581,"How to Be",5.8
0113533,"Born to Be Wild",5.0
0105695,"Unforgiven",8.3
1119123,"Accidents Happen",6.2
1935104,"Darkest Night",3.6
1838544,"Gone",5.9
2334733,"Madame Bovary",5.7
0116646,"Invader",4.9
1321509,"Death at a Funeral",5.6
1433822,"The Apparition",4.1
0419160,"Spirit Trap",4.5
1234719,"Red Dawn",5.4
1772230,"Xin hai ge ming",6.0
0114151,"Poison Ivy II",4.4
1571739,"This Movie Is Broken",5.7
1650028,"Wreckers",6.1
1123894,"And Then Came Lola",4.1
1488164,"Answer This!",5.4
0119338,"Hurricane",6.5
1754455,"Santa's Apprentice",6.4
0365957,"You Got Served",3.4
0304729,"Soap Girl",4.4
0099073,"Avalon",7.3
0411270,"De battre mon coeur s'est arrêté",7.3
0368709,"Elizabethtown",6.4
0116448,"The Great White Hype",5.4
2191888,"Proxy",5.7
0122690,"Ronin",7.3
2311348,"La vida inesperada",6.5
0268995,"The Majestic",6.9
0247638,"The Princess Diaries",6.2
0405163,"The Moguls",6.4
0160509,"Agnes Browne",6.5
0829193,"Honeydripper",6.8
1911662,"Vehicle 19",4.9
3977462,"Full Out",7.6
2076220,"Holy Motors",7.1
0495225,"In Our Garden",8.4
2594428,"Out of Reach",4.8
0256359,"The Safety of Objects",6.6
2363181,"Event 15",4.8
0991167,"Ping Pong Playa",6.0
2334896,"The Dirties",6.7
0188757,"Kill by Inches",6.4
0293452,"Mi Casa, Su Casa",5.3
1230165,"Rock On!!",7.9
1068956,"Khuda Kay Liye",8.5
2023690,"Sightseers",6.5
2058107,"The Railway Man",7.1
1554426,"Aballay, el hombre sin miedo",6.0
1085779,"The Hole",5.7
0437800,"Akeelah and the Bee",7.5
0100924,"Where the Heart Is",6.2
0099636,"The Gate II: Trespassers",4.6
3316948,"American Ultra",6.1
0110428,"The Madness of King George",7.3
0811124,"The Lost Tribe",3.8
0123953,"The Lay of the Land",4.8
0111488,"Trial by Jury",5.3
0119054,"Eight Days a Week",6.3
0475289,"Hack!",3.9
1630036,"Courageous",7.0
0113158,"Georgia",6.4
0254199,"CQ",6.4
1206543,"Out of the Furnace",6.8
0438488,"Terminator Salvation",6.6
0103243,"Where Angels Fear to Tread",6.6
2424418,"Bad Chicken",7.2
1470827,"Monsters",6.4
2066176,"Any Day Now",7.5
0183306,"Jinnah",8.2
2385074,"Thanatomorphose",4.8
1844633,"Blood Runs Cold",4.1
0118174,"The Winner",4.7
1956620,"Sex Tape",5.1
0450314,"Punisher: War Zone",6.0
1616543,"Not the Messiah: He's a Very Naughty Boy",7.2
0383222,"BloodRayne",2.9
1592876,"Score: A Hockey Musical",4.9
0848228,"The Avengers",8.1
1049402,"Howl",6.8
0281686,"Bubba Ho-Tep",7.2
0116329,"Fly Away Home",6.8
0117119,"My Fellow Americans",6.5
0108320,"There Goes My Baby",6.4
1414378,"Tracker",6.5
0472198,"Notorious",6.6
1322306,"La posesión de Emma Evans",5.1
0109890,"The Getaway",5.7
0192023,"Finder's Fee",6.5
2089750,"Nativity 2: Danger in the Manger!",5.4
0364745,"Whirlygirl",5.9
1790885,"Zero Dark Thirty",7.4
0107594,"Money for Nothing",5.7
0356618,"The Forgotten",5.8
0113952,"The Neon Bible",6.1
1472195,"The Violent Kind",4.7
1148198,"Blue",7.5
0139414,"Lake Placid",5.6
0126344,"I Went Down",7.0
0110207,"Jonathan degli orsi",6.5
1985981,"Desi Boyz",5.8
1235170,"The Future",6.2
2425486,"Gloria",6.7
0383678,"Trailer Park Boys",8.3
1650043,"Diary of a Wimpy Kid: Rodrick Rules",6.6
0114279,"Richard III",7.5
0149964,"Broken Vessels",6.6
0111361,"Tammy and the T-Rex",3.3
2387589,"The Girl on the Train",4.4
0383574,"Pirates of the Caribbean: Dead Man's Chest",7.3
0425196,"Like Minds",6.4
0116014,"Dai lap mat tam 008",7.0
0110137,"The Inkwell",6.5
0192788,"Where the Red Fern Grows",6.6
0804497,"It's Kind of a Funny Story",7.2
0104438,"Honeymoon in Vegas",5.8
0338348,"The Polar Express",6.6
2488366,"The Unwanted",3.8
1462901,"All Is Bright",5.6
2494280,"Stretch",6.5
0123003,"Bruno",6.2
0780521,"The Princess and the Frog",7.2
0418773,"Junebug",7.0
0412080,"The World's Fastest Indian",7.9
0368563,"Possession",5.6
0118531,"One Eight Seven",6.7
0396269,"Wedding Crashers",7.0
1932767,"What Maisie Knew",7.5
1418646,"Beneath Hill 60",7.1
0318590,"Cazuza: O Tempo Não Pára",7.0
0388795,"Brokeback Mountain",7.7
0117468,"Retroactive",6.3
2004432,"Wolf Creek 2",6.1
0899106,"Love Happens",5.6
0790721,"Normal Adolescent Behavior",5.4
0762121,"The Nativity Story",6.7
0449010,"Eragon",5.1
0101258,"Ah fei zing zyun",7.6
0233469,"Collateral Damage",5.5
0163563,"Bullet Ballet",7.1
1535108,"Elysium",6.6
0104694,"A League of Their Own",7.2
2560102,"Lilting",7.2
1318022,"Altiplano",6.8
0111357,"Talking About Sex",6.1
1269734,"Angel of Death",5.0
4594834,"Chi-Raq",5.7
0113774,"Margaret's Museum",7.3
0817230,"Valentine's Day",5.7
2900624,"All Hallows' Eve",4.8
0118892,"Dangerous Beauty",7.3
1629757,"Chasing Mavericks",7.2
2113681,"Hundraåringen som klev ut genom fönstret och försvann",7.1
0219519,"Auggie Rose",6.3
0275947,"Avenging Angelo",5.2
0482957,"Exit",5.8
1125254,"Doragon bôru Z: Tobikkiri no saikyô tai saikyô",7.3
0182789,"Bicentennial Man",6.8
0107034,"The Good Son",6.4
0134969,"Soccer Dog: The Movie",2.9
1190617,"An American Carol",4.3
0265087,"Black Knight",4.8
0280870,"Liberty Stands Still",5.8
0101605,"The Commitments",7.6
2170439,"Horrible Bosses 2",6.3
1911553,"Comme un chef",6.6
1280567,"Última Parada 174",7.1
0120800,"Quest for Camelot",6.2
3007302,"Boy Meets Girl",7.1
0209958,"The Cell",6.3
1725986,"How to Make Love Like an Englishman",5.8
1409798,"Exit to Hell",3.5
0110771,"The Paper",6.6
0133952,"The Siege",6.3
0120873,"U.S. Marshals",6.5
0373908,"The Honeymooners",3.1
1221208,"Frankie & Alice",6.5
0426883,"Alpha Dog",6.9
1836987,"Trishna",6.0
3170832,"Room",8.3
0238627,"Attraction",5.3
0101343,"And You Thought Your Parents Were Weird",4.5
0102667,"Un piede in paradiso",6.3
0337697,"The Prince & Me",5.9
0114614,"Tank Girl",5.2
0119986,"Reach the Rock",6.8
0213469,"San tiao ren",6.4
3018070,"Stonewall",4.2
0112716,"O Convento",5.9
1094275,"Sous les bombes",7.2
0110148,"Interview with the Vampire: The Vampire Chronicles",7.6
0115685,"The Birdcage",7.0
0300051,"Jersey Girl",6.2
0853096,"Death of a President",6.4
0421045,"Bickford Shmeckler's Cool Ideas",5.8
0299981,"Highlander: The Source",3.1
0105459,"Split Second",6.2
0234137,"Love & Sex",6.3
1423636,"Torn",5.7
2402085,"Jimi: All Is by My Side",5.6
1375669,"Simon och ekarna",6.4
2944198,"Backcountry",6.0
1224449,"Plyus odin",6.8
0399102,"Gojira: Fainaru uôzu",6.5
0160009,"The Art of War",5.7
0100747,"Tatie Danielle",7.3
0787474,"The Boxtrolls",6.8
0443435,"Autopsy",5.0
0106438,"Blue",7.2
0108583,"Wittgenstein",6.9
0470000,"Wicked Little Things",5.1
1276419,"En kongelig affære",7.6
0332280,"The Notebook",7.9
0099762,"Henry & June",6.4
2404311,"The Family",6.3
4270516,"Grandma",6.8
0470752,"Ex Machina",7.7
1121977,"Mother and Child",7.2
3722070,"The Lady in the Van",6.8
0157913,"La Cucaracha",6.4
0187078,"Gone in Sixty Seconds",6.5
1099212,"Twilight",5.2
0112887,"The Doom Generation",5.9
0373450,"Where the Truth Lies",6.5
0408236,"Sweeney Todd: The Demon Barber of Fleet Street",7.4
1456941,"Tomorrow, When the War Began",6.2
2782834,"iSteve",5.4
0166943,"Music of the Heart",6.7
3172532,"The Diary of a Teenage Girl",6.9
1042424,"Johnny Mad Dog",6.8
1954598,"Ladies vs. Ricky Bahl",6.0
0411118,"Anthony Zimmer",6.5
0105130,"Peter's Friends",7.0
0119349,"The Ice Storm",7.5
1729615,"Sugar",5.6
2231554,"Grave Encounters 2",5.1
0103135,"Tsareubiytsa",7.0
0104549,"Jennifer Eight",6.2
0106339,"Backbeat",6.7
0099253,"Child's Play 2",5.7
0383028,"Synecdoche, New York",7.5
2940482,"American Justice",2.6
0318761,"Thumbsucker",6.7
0112857,"Devil in a Blue Dress",6.7
2081437,"The Liability",5.9
3063516,"Bad Grandpa",6.6
0814331,"Spring Breakdown",4.9
0830535,"Disfigured",6.7
0107626,"My Boyfriend's Back",5.3
0150377,"Double Jeopardy",6.4
0120913,"Titan A.E.",6.6
1226774,"In the Loop",7.5
4840666,"Looney Tunes: Rabbits Run",5.2
0120423,"Urban Ghost Story",5.5
1308144,"Nowhere to Hide",5.0
1462667,"Autoreiji",6.8
0234041,"Roberto Succo",6.7
0155713,"Forever Fever",7.0
1029134,"Birds of America",6.2
1226240,"A Late Quartet",7.2
0246404,"The 24th Day",6.6
1091751,"The Longshots",5.1
0113438,"Iron Eagle IV",3.1
0106877,"Father Hood",4.7
1922685,"Phantom",5.8
0896872,"The Whistleblower",7.2
0118163,"The Whole Wide World",7.4
0301357,"Good Bye Lenin!",7.7
0119256,"Sydney",7.3
0303714,"Barbershop",6.3
0464105,"Man Push Cart",7.2
0319524,"How to Deal",5.7
2900822,"Torment",4.7
0283139,"White Oleander",7.2
0255819,"Baby Boy",6.4
0276830,"Blueberry",5.2
0203019,"Men of Honor",7.2
0110169,"It's Pat",2.7
0120696,"Hard Rain",5.8
0246332,"Wilder",5.0
0435680,"Kidulthood",6.8
0298131,"Rosenstrasse",6.8
0120467,"Vulgar",5.3
1811307,"Burning Blue",6.1
0104905,"Mom and Dad Save the World",5.2
0104029,"Cronos",6.7
0149367,"Where the Money Is",6.3
0104036,"The Crying Game",7.3
0446750,"Nightwatching",6.6
1815799,"Les bien-aimés",6.2
3405714,"Mythica: A Quest for Heroes",6.6
1833673,"Dhoom:3",5.5
0218080,"Agent Red",3.2
0444682,"The Reaping",5.7
0783581,"Shadow People",6.0
0815165,"The Gay Bed and Breakfast of Terror",3.8
0108065,"Searching for Bobby Fischer",7.5
1095442,"Goodbye Solo",7.4
0365748,"Shaun of the Dead",8.0
0236126,"A Crack in the Floor",3.3
1095217,"The Bad Lieutenant: Port of Call - New Orleans",6.7
0230838,"Sweet November",6.7
3005242,"Cantinflas",6.7
0282593,"I'm with Lucy",6.0
0143261,"Friends & Lovers",4.5
1855199,"End of Watch",7.7
0099817,"Dark Angel",6.0
0255195,"The Goddess of 1967",7.1
0271259,"Welcome to Collinwood",6.4
0101452,"Bill & Ted's Bogus Journey",6.2
0426627,"Stoned",5.8
0442933,"Beowulf",6.3
0120785,"La patinoire",6.5
0114609,"Tales from the Hood",6.1
0892782,"Monsters vs. Aliens",6.6
2566644,"Seoul Searching",7.9
1112782,"Thick as Thieves",6.0
1711018,"Vile",5.0
1446695,"Leave",5.9
0328832,"The Animatrix",7.4
1233192,"Brighton Rock",5.8
2345613,"Leprechaun: Origins",3.3
0119115,"Fierce Creatures",6.4
0109553,"Dâkusaido burûsu",5.4
0165798,"Ghost Dog: The Way of the Samurai",7.5
1591479,"Act of Valor",6.5
0963794,"The Ruins",5.9
0450278,"Hostel",5.9
2400463,"The Invitation",6.9
0478988,"The Call of Cthulhu",7.4
0405022,"House of Boys",6.6
1634300,"Role/Play",5.6
0117107,"Mulholland Falls",6.2
0117193,"No Way Back",5.1
1394211,"Helena from the Wedding",4.7
0100087,"Madhouse",5.3
0463381,"Transylvania",6.8
1020773,"Copie conforme",7.2
0120835,"A Soldier's Daughter Never Cries",6.9
1559036,"The Motel Life",6.0
0113097,"Forget Paris",6.4
1545106,"Vamps",5.1
0339412,"Mr 3000",5.5
1958043,"The Houses October Built",5.1
0172495,"Gladiator",8.5
0210584,"Bootmen",6.3
0108560,"Who's the Man?",5.4
4133088,"Tired Moonlight",6.2
2885364,"Willow Creek",5.1
0203408,"The Omega Code",3.5
2537176,"I Spit on Your Grave 2",5.7
0118870,"Cold Around the Heart",4.5
0204626,"The Watcher",5.3
0765120,"My Blueberry Nights",6.7
0329030,"The Dust Factory",6.2
2053425,"De rouille et d'os",7.5
1525366,"Grabbers",6.3
0253798,"Out Cold",6.3
1175506,"Me and Orson Welles",6.8
0119528,"Liar Liar",6.8
1224366,"Afterschool",6.1
2381111,"Brooklyn",7.5
0116629,"Independence Day",6.9
0358135,"Shall We Dance",6.1
0266971,"The Slaughter Rule",6.1
1582465,"A Birder's Guide to Everything",6.3
0097775,"Long hang tian xia",5.7
0430779,"Everyone's Hero",5.8
0299203,"Sex and the Teenage Mind",4.1
0252963,"The Bunker",5.5
0220627,"Maelström",7.3
1196165,"Harmony and Me",6.4
1230206,"Slaughter",4.6
0100606,"A Show of Force",5.2
0763831,"A Thousand Words",5.9
0112427,"An Awfully Big Adventure",6.1
0123987,"Madeline",5.9
0202559,"A Room for Romeo Brass",7.7
1837574,"Hyena",6.2
0818165,"The Alphabet Killer",5.3
0174268,"The Third Miracle",6.6
0150500,"Fallout",3.6
0207377,"Chain of Command",4.8
1235796,"Ondine",6.8
0306456,"Amnèsia",6.3
1315419,"The Truth",4.9
0806029,"L'affaire Farewell",7.0
0240462,"Dr. Dolittle 2",4.6
0260866,"Don't Say a Word",6.3
1663321,"Poulet aux prunes",7.0
1185836,"Adam",7.2
0285492,"Cube 2: Hypercube",5.6
0155722,"Gloomy Sunday - Ein Lied von Liebe und Tod",7.9
0120148,"Sliding Doors",6.8
0416496,"Bandidas",5.7
1949583,"Bad Behavior",4.8
0113028,"Far from Home: The Adventures of Yellow Dog",6.4
0366777,"Millions",7.0
2099556,"Antiviral",5.6
0151738,"Never Been Kissed",6.0
0395169,"Hotel Rwanda",8.1
0110123,"In the Army Now",4.7
0102494,"My Own Private Idaho",7.1
0482571,"The Prestige",8.5
0466713,"Kein Bund fürs Leben",4.9
1258137,"Give 'em Hell Malone",6.0
0120483,"The Man Who Knew Too Little",6.6
1023111,"Never Back Down",6.6
1921111,"The Child",4.2
0104940,"The Muppet Christmas Carol",7.7
1158933,"Cayman Went",4.8
1640484,"Jumping the Broom",5.7
1152397,"American Violet",7.1
0423169,"Sherrybaby",6.6
1701995,"Homme au bain",4.7
0409184,"Les poupées russes",7.1
0308152,"Dead End",6.7
1628055,"Touchback",6.5
0101356,"Another You",5.3
0484562,"The Seeker: The Dark Is Rising",4.8
0117571,"Scream",7.2
1243957,"The Tourist",6.0
1311075,"The Human Resources Manager",6.6
0119196,"The Gingerbread Man",5.7
0780583,"Plane Dead",5.2
0114039,"Once Upon a Time... When We Were Colored",7.2
0120107,"Shadow Conspiracy",4.9
0103813,"Bikini Summer II",3.2
0348836,"Gothika",5.8
0277744,"Dead Heat",5.4
0910559,"Kirschblüten - Hanami",7.7
0167360,"Race to Space",5.5
0151568,"Topsy-Turvy",7.4
1224369,"Made in Hungaria",6.9
0306047,"Scary Movie 3",5.5
0109893,"Getting In",5.7
0242423,"Dude, Where's My Car?",5.5
0427470,"The Lookout",7.1
0253126,"High Heels and Low Lifes",6.2
1175500,"How 2 Build a Rapper",5.3
0253335,"No Turning Back",6.2
1189259,"The Pleasure of Being Robbed",5.6
0113425,"The Innocent Sleep",5.4
1618447,"Un amour de jeunesse",6.6
0108410,"Twenty Bucks",6.4
1954780,"Rise of the Animals",3.6
0960097,"Wake",5.7
1813609,"A Haunting at Silver Falls",4.8
1959438,"Kiss of the Damned",5.6
1336617,"Cyrus",6.3
0118682,"Bandits",6.4
0285869,"Pandora's Box",5.0
1303803,"Standing Ovation",3.5
0918557,"Saving Sarah Cain",6.1
1522262,"The Last Lovecraft: Relic of Cthulhu",5.6
1596365,"The Woman in Black",6.4
0377309,"Three",5.0
0425430,"The Messengers",5.4
0189744,"Miss Julie",6.4
0119238,"Gunshy",6.1
1727261,"Father's Day",6.0
0110027,"Highlander III: The Sorcerer",4.3
3379814,"June",4.2
0486640,"Postal",4.5
0273517,"Darkness",5.4
1671582,"Occupant",4.7
1144551,"Peter and Vandy",6.4
0300214,"Morvern Callar",6.7
0116250,"Evita",6.3
0117898,"This World, Then the Fireworks",5.1
1989485,"Dead Before Dawn 3D",4.9
1690455,"Dark Horse",5.9
0806027,"Blood: The Last Vampire",5.3
0120610,"Black Dog",5.3
0325055,"Sylvia",6.3
1453405,"Monsters University",7.4
0287934,"Da wan",6.7
0970468,"Miss Pettigrew Lives for a Day",7.1
0283644,"Left Behind II: Tribulation Force",5.2
1683970,"Territories",5.1
0159272,"Beautiful People",6.7
0326769,"Biker Boyz",4.6
0261652,"Dirt",6.2
0323939,"Shade",6.4
0119448,"Karakter",7.8
1726592,"Before I Go to Sleep",6.3
0283422,"Je rentre à la maison",7.1
4157510,"For Here or to Go?",8.8
1119646,"The Hangover",7.8
0314498,"The Perfect Score",5.7
0277909,"Mutant Aliens",6.9
0256341,"Road to Redemption",5.8
0245929,"Guizi lai le",8.3
0109021,"8 Seconds",6.5
0112288,"The Addiction",6.4
0446747,"Mutual Appreciation",6.9
3093522,"Cymbeline",3.9
0374627,"Double zéro",3.9
0469754,"Direktøren for det hele",6.7
0144528,"Nutty Professor II: The Klumps",4.3
0445570,"Mon petit doigt m'a dit...",5.9
0338512,"Deux frères",7.1
3698558,"Some Kind of Hate",4.6
0212720,"Artificial Intelligence: AI",7.1
1321869,"The Lovers",4.5
0484111,"The Good Night",5.9
0454457,"Frostbiten",5.5
2105044,"V/H/S",5.8
1651323,"Breaking Wind",2.5
1276104,"Looper",7.4
0446298,"Civic Duty",6.3
0101787,"Dying Young",5.9
0162650,"Shaft",5.9
1684233,"Welcome to the Punch",6.1
0162661,"Sleepy Hollow",7.4
0420076,"Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi",5.9
0841027,"Magicians",6.0
0431213,"Lassie",6.7
1316037,"Birdemic: Shock and Terror",1.8
3433074,"Mrs. Brown's Boys D'Movie",4.2
0349889,"Unstoppable",4.9
0106504,"Calendar",6.7
0805570,"The Midnight Meat Train",6.1
0265803,"Standard Time",6.2
0108551,"What's Love Got to Do with It",7.2
3475596,"Anti-Social",6.7
0407265,"Transamerica",7.5
0322589,"Honey",5.3
0251114,"Hart's War",6.3
1567609,"Get the Gringo",7.0
0102592,"One False Move",7.2
0780653,"The Wolfman",5.8
0102749,"A Rage in Harlem",5.9
3302706,"Boychoir",6.7
0171340,"Getting to Know You",7.0
1232775,"Drones",6.4
3687310,"Criminal Activities",5.8
0815890,"Khan kluay",6.2
1495776,"Germ",3.6
0117891,"A Thin Line Between Love and Hate",5.6
0240890,"Serendipity",6.9
0376890,"Silver City",6.1
0405508,"Rang De Basanti",8.4
0116745,"Kansas City",6.3
2325518,"Beneath",3.8
0116897,"Little Witches",3.5
2397535,"Predestination",7.4
0113870,"Murder in the First",7.3
3177316,"Honeymoon",5.6
0240900,"Slackers",5.3
0443465,"Before We Go",6.9
2091880,"Dead Europe",5.4
0246405,"27 Missing Kisses",6.8
2083355,"The Best Man Holiday",6.7
1135487,"Duplicity",6.2
0112998,"Expect No Mercy",4.3
1740707,"Trolljegeren",7.0
0280491,"Bloody Sunday",7.7
0380609,"P.S.",6.3
2328490,"The Formula",2.7
0314325,"Living with the Fosters",8.7
2353767,"Tusen ganger god natt",7.1
0331468,"Cold Creek Manor",4.9
0110329,"Leprechaun 2",4.3
0119280,"Mrs Brown",7.3
2313189,"Casting Couch",4.9
0104837,"Meatballs 4",2.9
2056740,"The Lesser Blessed",6.1
1210106,"St Trinian's 2: The Legend of Fritton's Gold",5.4
0114783,"Under the Gun",5.4
0782867,"Ha-Sodot",7.1
0126859,"The Loss of Sexual Innocence",5.4
1183252,"Chocolate",7.0
0101326,"American Ninja 4: The Annihilation",3.7
0787500,"Love Comes Lately",5.8
0834001,"Underworld: Rise of the Lycans",6.6
2429414,"Hannas Reise",6.4
1605803,"The Last Ride",5.8
0115886,"Children of the Revolution",6.3
0332047,"Fever Pitch",6.2
1554091,"A Better Life",7.2
0884038,"El camino",6.9
1365637,"The Overbrook Brothers",6.6
0110588,"Mrs. Parker and the Vicious Circle",6.4
0420291,"Keane",7.0
0111252,"Spanking the Monkey",6.3
3397754,"10,000 Saints",5.9
1366687,"Lyubov v bolshom gorode",6.0
0099816,"Haakon Haakonsen",6.7
0902952,"Acolytes",5.7
0367188,"Modigliani",7.4
2318268,"Mantervention",4.6
0105706,"Used People",6.0
0267440,"Do You Wanna Know a Secret?",3.1
0160338,"Guinevere",6.0
1594503,"L'âge de raison",5.8
3007512,"The Water Diviner",7.1
0099460,"Downtown",5.7
0113347,"How to Make an American Quilt",6.2
0104283,"Folks!",5.5
0102057,"Hook",6.7
1037850,"Bu neng shuo de. mi mi",7.6
1176740,"Away We Go",7.1
0264508,"Dagon",6.3
0120311,"Territorio Comanche",6.4
0178642,"The Invisible Circus",5.7
0250310,"Corky Romano",4.6
0361693,"Happy Endings",6.5
1764647,"The Door",5.4
0887719,"Blonde Ambition",3.8
0112750,"Crying Freeman",6.5
0109493,"The Cowboy Way",5.7
0889595,"Dream Boy",6.4
0857190,"The Sweeney",6.1
0254481,"Koi... Mil Gaya",7.1
0112697,"Clueless",6.8
0113080,"Flirt",6.3
0805185,"Blood Trails",3.6
0127919,"Tale of the Mummy",3.8
0196106,"MVP: Most Valuable Primate",3.8
0337579,"Barbershop 2: Back in Business",5.7
0115783,"Bulletproof",5.8
1155056,"I Love You, Man",7.1
1964418,"Tomorrowland",6.5
0276820,"Berlin Is in Germany",7.3
0101591,"Class of Nuke 'Em High Part II: Subhumanoid Meltdown",4.0
0110044,"Holy Matrimony",5.0
0128214,"First Love, Last Rites",5.6
0115865,"Changing Habits",5.8
1131734,"Jennifer's Body",5.1
0106341,"Bad Boy Bubby",7.5
0109040,"Ace Ventura: Pet Detective",6.9
0119675,"Mimic",5.9
0110168,"It Runs in the Family",5.7
0113394,"The Immortals",5.7
0396688,"The King",6.7
0410764,"Tideland",6.6
0302886,"Old School",7.2
1479676,"Cooking with Stella",5.5
0264472,"Changing Lanes",6.5
0119506,"Lawn Dogs",7.7
0824747,"Changeling",7.8
0451079,"Horton Hears a Who!",6.9
0310281,"A Mighty Wind",7.3
1133989,"Medicine for Melancholy",6.8
1331064,"Paper Heart",6.1
1179025,"Les aventures extraordinaires d'Adèle Blanc-Sec",6.3
2210463,"Battle of the Damned",4.5
0119314,"The Horse Whisperer",6.5
1235837,"Happily N'Ever After 2",3.9
0938283,"The Last Airbender",4.2
0388838,"Clean",6.9
3605418,"Knock Knock",4.9
1324999,"The Twilight Saga: Breaking Dawn - Part 1",4.9
0772173,"Interkosmos",5.8
1023500,"Doghouse",6.1
0335119,"Girl with a Pearl Earring",7.0
1758770,"Stud Life",5.7
0192111,"Head Over Heels",5.3
0253754,"Star Trek: Nemesis",6.4
0101325,"American Kickboxer",3.5
1728979,"Mercenaries",3.6
1735485,"The Tunnel",5.9
1433810,"Dhobi Ghat (Mumbai Diaries)",7.2
0377744,"A Day Without a Mexican",4.7
0758799,"Whatever Lola Wants",6.6
2751310,"Sex Ed",5.6
0960731,"Bedtime Stories",6.1
0118111,"Waiting for Guffman",7.6
0388419,"Christmas with the Kranks",5.2
1075747,"Jonah Hex",4.6
0246765,"Lumumba",7.2
0380687,"Satan's Little Helper",5.3
0368774,"The Heart Is Deceitful Above All Things",6.6
1754367,"Post Tenebras Lux",6.6
1262416,"Scream 4",6.2
1213644,"Disaster Movie",1.9
1555747,"Fubar II",6.7
2070874,"This Thing with Sarah",6.1
0111666,"War of the Buttons",7.5
2219516,"Sommarstället",6.1
1059790,"Four Stories of St. Julian",4.2
0970519,"Imagination",4.0
2841572,"Dancing Arabs",7.3
0443678,"Unholy",3.9
2597718,"Three Night Stand",4.7
0109297,"Blink",6.2
4660980,"The Bad Education Movie",5.8
0103786,"Beethoven",5.5
1700845,"The Invisible Woman",6.1
1152398,"Beastly",5.6
1243974,"Aloha",5.4
1788383,"House of the Rising Sun",4.4
4627104,"Flight World War II",4.4
0822868,"Make It Happen",5.5
0265713,"Scotland, Pa.",6.8
0452634,"In a Day",6.9
0263671,"Love the Hard Way",6.4
0117958,"Trees Lounge",7.2
0100168,"Mo' Better Blues",6.5
1212436,"The Back-up Plan",5.3
0326856,"Envy",4.8
0380420,"Home of Phobia",5.4
0429277,"Zyzzyx Rd",4.2
0103962,"Christopher Columbus: The Discovery",4.4
0837791,"The Devil's Chair",4.9
1736552,"Breakaway",5.8
0115632,"Basquiat",6.9
2582496,"Me and Earl and the Dying Girl",7.8
0452580,"Im Winter ein Jahr",7.2
0119512,"Left Luggage",7.4
2883512,"Chef",7.3
0107131,"Homeward Bound: The Incredible Journey",6.9
0261983,"Session 9",6.5
0460808,"Ghost Son",4.5
0375063,"Sideways",7.6
0105729,"Venice/Venice",6.4
1093370,"Jab We Met",8.0
1183911,"Mr. Nice",6.4
0103776,"Batman Returns",7.0
3032028,"Zwischen Welten",6.4
2229511,"Wer",5.9
0196158,"Ticker",3.5
0800205,"Skills Like This",6.6
0116409,"The Ghost and the Darkness",6.8
0290095,"The Tuxedo",5.3
1876277,"Into the White",7.2
0100691,"Stella",5.9
0104009,"Cool World",4.8
0399095,"Trade",7.5
0116722,"Jude",7.0
0113737,"Magic in the Water",5.9
0120510,"Wide Awake",6.2
0298050,"Manito",7.0
1543017,"Hier kommt: Lola",6.2
1172063,"The Kreutzer Sonata",5.6
1582507,"House at the End of the Street",5.6
1899324,"The Letter",3.7
4382872,"Extraction",3.9
0144084,"American Psycho",7.6
1397502,"Grown Up Movie Star",6.5
0308353,"Happily N'Ever After",4.5
2069100,"Treto poluvreme",8.0
0303313,"The Business of Fancydancing",6.9
0800069,"The Hills Have Eyes II",5.1
0468492,"Gwoemul",7.0
0208988,"Get Carter",5.1
1196948,"The Necessary Death of Charlie Countryman",6.4
1519663,"Love's Kitchen",5.3
1340773,"Elektra Luxx",5.1
0099700,"Gremlins 2: The New Batch",6.3
1854564,"Percy Jackson: Sea of Monsters",5.9
0133093,"The Matrix",8.7
0114697,"Top Dog",4.0
